station,usage,total_bikes,poi_name,poi_distance,poi_address
Francoeur - Caulaincourt,0.5151515151515151,33,Montmartre,347,75018 Paris
Francoeur - Caulaincourt,0.5151515151515151,33,Place Jean Marais,375,"place Jean Marais, 75018 Paris"
Francoeur - Caulaincourt,0.5151515151515151,33,Commissariat Central de Police,398,"79-81 rue de Clignancourt, 75018 Paris"
Francoeur - Caulaincourt,0.5151515151515151,33,Chicken Corner,411,"38 rue du Ruisseau, 75018 Paris"
Francoeur - Caulaincourt,0.5151515151515151,33,Audio 2000,412,"110 bis rue Ordener, 75018 Paris"
Francoeur - Caulaincourt,0.5151515151515151,33,Commissariat central de Police 18ème arrondissement,424,"79-81 rue de Clignancourt, 75018 Paris"
Francoeur - Caulaincourt,0.5151515151515151,33,Parvis du Sacré-Coeur,435,"rue du Cardinal Dubois, 75018 Paris"
Francoeur - Caulaincourt,0.5151515151515151,33,Place du Calvaire,440,"place du Calvaire, 75018 Paris"
Francoeur - Caulaincourt,0.5151515151515151,33,Square Nadar,454,"2 rue Saint-Éleuthère, 75018 Paris"
Léon Frot - Charonne,0.0,19,Sémaphores,149,"148 rue de Charonne, 75011 Paris"
Léon Frot - Charonne,0.0,19,Le Pain d'Or de Charonne,308,"166 rue de Charonne, 75011 Paris"
Léon Frot - Charonne,0.0,19,FCP Assistance,321,"7 rue de Belfort, 75011 Paris"
Léon Frot - Charonne,0.0,19,Entreprise Quentin,403,"92 rue de Charonne, 75011 Paris"
Léon Frot - Charonne,0.0,19,Électricité de France,414,"12 rue Voltaire, 75011 Paris"
Léon Frot - Charonne,0.0,19,G-T Interactives,421,"7 Passage du Bureau, 75011 Paris"
Léon Frot - Charonne,0.0,19,Wouri Tv,468,"40 rue Alexandre Dumas, 75011 Paris"
Léon Frot - Charonne,0.0,19,ATEM Assist Technique Electro-Ménager,472,"242 boulevard Voltaire, 75011 Paris"
Léon Frot - Charonne,0.0,19,Serrurier Paris 11 Voltaire,557,"254 boulevard Voltaire, 75011 Paris"
Léon Frot - Charonne,0.0,19,Place Léon Blum,593,"1 place Léon-Blum, 75011 Paris"
Duméril - Jeanne d'Arc,0.55,40,Clinique du Sport (Clinique du Sport - Ramsay Santé),106,"36 B boulevard Saint Marcel, 75005 Paris"
Duméril - Jeanne d'Arc,0.55,40,L'Ethik A Table,356,"5 rue de la Collégiale, 75005 Paris"
Duméril - Jeanne d'Arc,0.55,40,Service des Urgences de la Pitié-Salpêtrière,496,"Hôpital de la Pitié-Salpêtrière, 75013 Paris"
Duméril - Jeanne d'Arc,0.55,40,Hôpital Pitié Salpêtrière,529,"47 boulevard de l'Hôpital, 75013 Paris"
Duméril - Jeanne d'Arc,0.55,40,Fontaine Guy Lartigue,531,"53 rue Censier, 75005 Paris"
Duméril - Jeanne d'Arc,0.55,40,Commissariat Central du 13ème,571,"144 boulevard de l'Hôpital, 75013 Paris"
Duméril - Jeanne d'Arc,0.55,40,Le Boulanger de Monge,610,"48 rue de la Clef, 75005 Paris"
Duméril - Jeanne d'Arc,0.55,40,Électricité de France,665,"5 rue Linné, 75005 Paris"
Duméril - Jeanne d'Arc,0.55,40,Mister Vtc,754,"9 rue des Arènes, 75005 Paris"
Duméril - Jeanne d'Arc,0.55,40,Jardin Françoise-Giroud,770,"4 place d'Italie, 75013 Paris"
Dom-Pérignon - Gravelle,0.6,50,AMD Assistance,192,"24 avenue de la Liberté, 94220"
Dom-Pérignon - Gravelle,0.6,50,Maison Camors Couverture Française,225,"90 rue de Paris, 94220 Charenton-le-Pont"
Dom-Pérignon - Gravelle,0.6,50,Artisan Partenaire,337,"22 avenue Jean Jaurès, 94220 Val-de-Marne"
Dom-Pérignon - Gravelle,0.6,50,Electric Charging Station,464,"12 avenue Jean Jaurès, 94220 Val-de-Marne"
Dom-Pérignon - Gravelle,0.6,50,Fichet Point Fort Securyhome Concessionnaire (SECURYHOME - Point Fort Fichet),687,"172 rue de Paris, 94220 Charenton-le-Pont"
Dom-Pérignon - Gravelle,0.6,50,Ambulances Secours,839,"6 rue Gabriel Péri, 94220 Charenton-le-Pont"
Dom-Pérignon - Gravelle,0.6,50,Commissariat de Police,842,"26 rue de Conflans, 94220 Charenton-le-Pont"
Félix Faure - Convention,0.0476190476190476,42,Électricité de France,132,"100 rue de la Convention, 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Maternité Catholique Sainte Félicité,258,"7 rue de Casablanca, 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Square de la Place Étienne Pernet,333,"30 place Etienne Pernet, 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Caserne des Pompiers,365,"6 place Violet (Rue des Entrepreneurs), 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Sapeurs Pompiers,369,"6 place Violet, 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Carrefour Express,397,"151 rue de la Convention, 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Allo Sanyrapid,397,"80 rue des Entrepreneurs, 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Carrefour Express,397,"151 rue de la Convention, 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Le Pont de Bir-Hakeim,403,"Pont de Bir-Hakeim, 75015 Paris"
Félix Faure - Convention,0.0476190476190476,42,Sarl AB Fermetures,422,"25 rue de l'Église, 80110 Paris"
Franquet - Labrouste,0.2222222222222222,36,Clinique Alleray Labrouste,54,"64 rue Labrouste, 75015 Paris"
Franquet - Labrouste,0.2222222222222222,36,Pro Depannage,272,"32 rue Georges Pitard, 75015 Paris"
Franquet - Labrouste,0.2222222222222222,36,Ambulances Sainte Marie,319,"112 rue Castagnary, 75015 Paris"
Franquet - Labrouste,0.2222222222222222,36,Square du Père Plumier,378,"112 rue Vercingétorix, 75014 Paris"
Franquet - Labrouste,0.2222222222222222,36,Groupe hospitalier Paris Saint-Joseph,438,"185 rue Raymond Losserand, 68 rue des Plantes, 75014 Paris"
Franquet - Labrouste,0.2222222222222222,36,Hôpital Saint-Joseph,502,"185 rue Raymond Losserand, 75014 Paris"
Franquet - Labrouste,0.2222222222222222,36,Clinique Arago,505,"187 rue Raymond Losserand, 75014 Paris"
Franquet - Labrouste,0.2222222222222222,36,Maintenance WP,518,"35 rue Olivier de Serres, 75015 Paris"
Franquet - Labrouste,0.2222222222222222,36,Parrainage-Online,530,"1 rue Marx Dormoy, 44200 Nantes"
Franquet - Labrouste,0.2222222222222222,36,Maternité Notre-Dame de Bon Secours,575,"185 rue Raymond Losserand, 75014 Paris"
Maxime Gorki - Paul Vaillant-Couturier,0.75,20,Établissement Victor,578,"49 avenue Paul Vaillant Couturier, 94800 Villejuif"
Maxime Gorki - Paul Vaillant-Couturier,0.75,20,Way Of Freedom,803,"114 rue Jean Jaurès, 94800 Villejuif"
Maxime Gorki - Paul Vaillant-Couturier,0.75,20,Cantine Digitale Ideel Garden,814,"66 rue Guy Môquet, 94800 Villejuif"
Maxime Gorki - Paul Vaillant-Couturier,0.75,20,Le Corre Marie,991,"28 rue Marcel Grosmenil, 94800 Villejuif"
Cambronne - Mademoiselle,0.5714285714285714,63,Plombier André,185,"65 rue Blomet, 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Square Adolphe Chérioux,357,"place Adolphe Chérioux, 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Commissariat central du 15e arrondissement,384,"250 rue de Vaugirard (Rue du Général Beuret), 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Recre Azur,481,"15 boulevard Garibaldi, 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Nonno la Cucina Italiana,495,"23 rue Lecourbe, 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Secouristes Français Croix Blanche,597,"29 rue la Quintinie, 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Clinique Blomet (Clinique Blomet - Ramsay Santé),599,"136 Bis rue Blomet, 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Veterinarian Clinic of Dr. le BAIL Laure,600,"24 rue de l'Abbé Groult, 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Docteur le Bail,608,"24 rue de l'Abbé Groult, 75015 Paris"
Cambronne - Mademoiselle,0.5714285714285714,63,Pharmacie Centrale,616,"52 rue du Commerce (Rue du theatre), 75015 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,Les Carrosses de Paris,71,"avenue de Wagram, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,Mk Enlèvement Épave,149,"121 avenue des Champs-Élysées, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,Club Barrière Paris,152,"104 avenue des Champs-Élysées, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,Cbk Investigations,157,"102 avenue des Champs-Élysées, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,Alexandre Couilliot,160,"41 avenue de Friedland, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,RAS Intérim et Recrutement,214,"47 avenue George V, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,Bnei,233,"7 rue Lamennais, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,VistaProtect,246,"23 rue Balzac, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,Le Bar du Sofitel,289,"14 rue Beaujon, 75008 Paris"
Balzac - Champs Elysées,0.8888888888888888,27,Wise Partners,334,"49 rue Galilee, 75116 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Square du quai de la Seine,214,"16 quai de la Seine, 75019 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Bassin de la Villette,321,"64 quai de la Loire (Quai de la Seine), 75019 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Square Serge Reggiani,323,75019 Paris
Euryale Dehaynin - Loire,0.7333333333333333,30,Square de la place de Bitche,325,"place de Bitche, 75019 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Caserne des Pompiers,344,"place de Bitche (1 Quai de l'Oise), 75019 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Paris Flandres & Drive,398,"77 avenue de Flandre, 75019 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Operators,434,"118 avenue Jean Jaurès, 75019 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Jardin de lÎlot Riquet,471,"2 rue du docteur Lamaze, 75019 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Un Igloo dans la Ville,480,"7 quai de la Loire, 75019 Paris"
Euryale Dehaynin - Loire,0.7333333333333333,30,Aux Compagnons Alsaciens du Bâtiment,525,"108 rue de Crimée, 75019 Paris"
Riquet - Marx Dormoy,1.0,29,Commissariat de Police Hebert,482,"Paris-18E-Arrondissement, 30 rue de l'Evangile, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Le Capucin,617,"2 rue Marx Dormoy, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Soul Ableta,686,"47 rue Marcadet, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Entreprise Quentin,761,"12 rue Boinod, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Stella Beaute Mode,818,"21 rue du Simplon, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Commissariat central de Police 18ème arrondissement,869,"79-81 rue de Clignancourt, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Novo,889,"13 rue Custine, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Commissariat Central de Police,895,"79-81 rue de Clignancourt, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Résidence Ornano,961,"10-14 rue Baudelique, 75018 Paris"
Riquet - Marx Dormoy,1.0,29,Jardin de lÎlot Riquet,974,"2 rue du docteur Lamaze, 75019 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,Hobo Club,10,"67 rue Pierre Charron, 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,La Maison de l'Alsace,91,"39 avenue des Champs-Élysées, 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,L'Alsace,104,"39 avenue des Champs-Élysées (Rue Marbeuf), 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,Mallaury Passion,119,"66 avenue des Champs-Élysées, 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,Sgip G Fusle,120,"66 avenue des Champs-Élysées, 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,DRIVE ME SAFELY Private Driver,133,"128 rue la Boetie, 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,Lucky One Bijoux,145,"66 avenue des Champs-Élysées, 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,Maître Ian Knafou,146,"24 rue Marbeuf, 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,Ma Rencontre,149,"78 avenue des Champs-Élysées, 75008 Paris"
Pierre Charron - Champs-Elysées,0.9285714285714286,28,Le Marignan,187,"12 rue de Marignan, 75008 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Az Nettoyage et Débarras,114,"8 rue du Faubourg Poissonnière, 75010 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Mardin Çorba Salonu,248,"19 rue du Faubourg Saint-Denis, 75010 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,WHO,289,"10 rue Gabriel Laumain, 75010 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Retour Affectif Rapide en 24H,290,"24 boulevard Saint-Denis, 75010 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Électricité de France,351,"9 boulevard de Strasbourg, 75010 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Électricité de France,410,"7 rue Richer, 75009 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Commissariat Central de Police,467,"18 rue du Croissant, 75002 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Rodizio,476,"rue Fbg Saint Martin, 75010 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Sacré,495,"142 rue Montmartre (Rue Saint-Joseph), 75002 Paris"
Hauteville - Bonne Nouvelle,0.9375,16,Rue Montorgueil,557,"60 rue de Montorgeuil, 75002 Paris"
Place de la vache noire,0.8,25,Jardin de la Vache Noire,172,"Galerie Ciale la Vache Noire, 94110 Arcueil"
Place de la vache noire,0.8,25,Centre Hospitalier Vétérinaire Frégis,294,"43 avenue Aristide Briand, 94110 Arcueil"
Place de la vache noire,0.8,25,Chez Dina,534,"28 avenue Laplace (1 rue Ernest Renan), 94110 Arcueil"
Place de la vache noire,0.8,25,Jeune Homme à la flûte,736,"Square la Fontaine, 92120 Montrouge"
Place de la vache noire,0.8,25,Restaurant Le Victor Hugo,866,"52 rue Louis Rolland, 92120 Montrouge"
Place de la vache noire,0.8,25,cabinet professeur verber voyant medium marabout Gentilly,879,"7 rue Dedouvre, 94250 Gentilly"
Place de la vache noire,0.8,25,La Mecanique de l'Instant,900,"3 impasse du Bel-Air, 94110 Arcueil"
Place Tristan Bernard,0.6923076923076923,26,Etikol,11,"88 avenue des Ternes, 75017 Paris"
Place Tristan Bernard,0.6923076923076923,26,Production 3 ADC,158,"9 rue Villebois-Mareuil, 75017 Paris"
Place Tristan Bernard,0.6923076923076923,26,Carole-Olivia Montenot,284,"15 rue Villaret de Joyeuse, 75017 Paris"
Place Tristan Bernard,0.6923076923076923,26,Brasserie le Saint Ferdinand,320,"34 place Saint-Ferdinand, 75017 Paris"
Place Tristan Bernard,0.6923076923076923,26,Autocars Festimove,324,"9 rue Anatole de la Forge, 75017 Paris"
Place Tristan Bernard,0.6923076923076923,26,O Gusto,387,"98 avenue des Ternes, 75017 Paris"
Place Tristan Bernard,0.6923076923076923,26,Montfleuri Hôtel & Spa,492,"21 avenue de la Grande Armée, Paris, 75116 Paris"
Place Tristan Bernard,0.6923076923076923,26,Beer Bike Paris,589,"10 rue Pergolèse, 75016 Paris"
Place Tristan Bernard,0.6923076923076923,26,Ilyacine Maallaoui,606,"109 rue de Courcelles, 75017 Paris"
Place Tristan Bernard,0.6923076923076923,26,Wedivorce.fr,658,"9 Villa Berthier, 75017 Paris"
Place Charles Digeon,0.2692307692307692,26,Police Municipale de Saint-Mandé,71,"2 avenue de Liège, 94160"
Place Charles Digeon,0.2692307692307692,26,Pharmacie de la Mairie,74,"avenue du Général de Gaulle 21, 94160 Saint Mandé"
Place Charles Digeon,0.2692307692307692,26,Le Ruisseau,328,"137 avenue Gallieni (Hôtel Le Ruisseau), 94160 Saint Mandé"
Place Charles Digeon,0.2692307692307692,26,Cabinet TEMIN avocat Vincennes,338,"170 avenue de Paris, 94300 Vincennes"
Place Charles Digeon,0.2692307692307692,26,COCO&freddy,375,"80 avenue du Général de Gaulle, 94160 Saint Mandé"
Place Charles Digeon,0.2692307692307692,26,Section du Stationnement sur Voie Publique,418,"15 boulevard Carnot, 75012 Paris"
Place Charles Digeon,0.2692307692307692,26,Club des Nageurs de Paris,442,"34 boulevard Carnot, 75012 Paris"
Place Charles Digeon,0.2692307692307692,26,Bemavo Corporation,636,"112 avenue de Paris, 94300 Vincennes"
Place Charles Digeon,0.2692307692307692,26,FK Consulting,894,"86 rue Robespierre, 93100 Montreuil"
Place Charles Digeon,0.2692307692307692,26,Energie Habitat Environnement,937,"77 rue Robespierre, 93100 Montreuil"
Gouthière - Poterne des Peupliers,0.6875,32,Hôpital Privé des Peupliers,339,"8 place de l'Abbé Georges Hénocque, 75013 Paris"
Gouthière - Poterne des Peupliers,0.6875,32,Leclerc SASU,470,"28 rue Colonel Domin\u00e9, 75013 Paris"
Gouthière - Poterne des Peupliers,0.6875,32,Adour Pompes funèbres,499,"8 place 8 Mai, 32160 Plaisance"
Gouthière - Poterne des Peupliers,0.6875,32,Puits artésien de la Butte aux Cailles,509,"1 place Paul Verlaine, 75013 Paris"
Gouthière - Poterne des Peupliers,0.6875,32,Arapej,636,"70 rue Brillat Savarin, 75013 Paris"
Gouthière - Poterne des Peupliers,0.6875,32,Amys Ambulance,881,"16 rue Lecocq, 94250 Gentilly"
Gouthière - Poterne des Peupliers,0.6875,32,Pompes Funèbres Asiatiques Millénaire,893,"40 avenue Jean Jaurès, 94250 Gentilly"
Gouthière - Poterne des Peupliers,0.6875,32,Hôtel le Diplomate (Restaurant Le Diplomate),921,"11 rue du Général Leclerc (Hôtel Le Diplomate), 94270 Le Kremlin Bicêtre"
Gouthière - Poterne des Peupliers,0.6875,32,Whereez,936,"40 avenue d'Italie, 75013 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,Electricien,258,"9 rue Parrot, 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,Électricité de France,258,"193 rue de Bercy, 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,Au Temps Tic,258,"80 rue de Charenton, 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,Baselec Entreprise,307,"56 boulevard Diderot, 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,clinique vétérinaire St Antoine,320,"61 rue Crozatier, 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,La Consigne,383,"2 rue de Lyon (Boulevard Diderot), 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,RAS Intérim et Recrutement,420,"12 rue Crozatier, 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,Rue Crémieux,437,"23-25 rue Crémieux (Rue de Lyon), 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,Hôpital Saint-Antoine,438,"184 rue du Faubourg Saint-Antoine, 75012 Paris"
Hector Malot - Daumesnil,0.1296296296296296,54,Hôtel Bel Oranger Paris,482,"9 rue d'Austerlitz, 75012 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Le Dalou,72,"30 place de la Nation, 75012 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Supermarché Casino,138,"26 place de la Nation, 75012 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Le Canon de la Nation,229,"2 place de la Nation, 75012 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Laferriere,381,"15 avenue Philippe Auguste, 75011 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Paniers Cosy,440,"55 boulevard de Charonne, 75011 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Serrurier Paris 11 Voltaire,471,"254 boulevard Voltaire, 75011 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Le Patio Bastille,496,"289 bis, rue du Faubourg Saint-Antoine, 75011 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Groupe Hospitalier Diaconesses Croix Saint Simon,543,"12-18 rue du Sergent Bauchat, 75012 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,ATEM Assist Technique Electro-Ménager,562,"242 boulevard Voltaire, 75011 Paris"
Place de la Nation - Taillebourg,0.9787234042553192,47,Maternité des Diaconesses,563,"18 rue du Sergent Bauchat, 75012 Paris"
Gergovie - Alésia,0.8285714285714286,35,Boucherie de la Sablière,369,"11 rue de la Sablière, 75014 Paris"
Gergovie - Alésia,0.8285714285714286,35,Parrainage-Online,385,"1 rue Marx Dormoy, 44200 Nantes"
Gergovie - Alésia,0.8285714285714286,35,Glory,399,"21 rue Ch\u00e2tillon, 75014 Paris"
Gergovie - Alésia,0.8285714285714286,35,Place Gilbert Perroy,484,"place Gilbert Perroy, 75014 Paris"
Gergovie - Alésia,0.8285714285714286,35,Maternité Notre-Dame de Bon Secours,511,"185 rue Raymond Losserand, 75014 Paris"
Gergovie - Alésia,0.8285714285714286,35,Mon courrier de France,540,"149 avenue du Maine, 75014 Paris"
Gergovie - Alésia,0.8285714285714286,35,Hôpital Saint-Joseph,543,"185 rue Raymond Losserand, 75014 Paris"
Gergovie - Alésia,0.8285714285714286,35,Groupe hospitalier Paris Saint-Joseph,570,"185 rue Raymond Losserand, 68 rue des Plantes, 75014 Paris"
Gergovie - Alésia,0.8285714285714286,35,Square de l'Abbe Lemire,574,"78 rue Vercingétorix, 75014 Paris"
Gergovie - Alésia,0.8285714285714286,35,Square du Père Plumier,585,"112 rue Vercingétorix, 75014 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Passy,289,75016 Paris
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Adhap,372,"35 avenue de Versailles, 75016 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Statue of Liberty (Statue de la Liberté),402,"Pont de Grenelle (Pont de Grenelle), 75015 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Pont Rouelle,514,"10 allée des Cygnes, 75016 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Commissariat Central 16ème Arrondissement,518,"62 avenue Mozart, 75016 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Utrust,564,"84 rue du Ranelagh, 75016 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Aéro,575,"3 place de Passy, 75016 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Tour Cristal,595,"7-11 quai André Citroën, 75015 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Pavillon Passy Events Location de Salle,758,"6 rue Faustin Hélie, 75116 Paris"
Jean de la Fontaine - Boulainvilliers,0.8088235294117647,68,Jardin du Ranelagh,785,"avenue du Ranelagh, 75016 Paris"
Gambetta - Tourelles,0.0,0,Lilas Gambetta,140,"223 avenue Gambetta, 75020 Paris"
Gambetta - Tourelles,0.0,0,McDonald's,198,"1 boulevard Sèrurier (Boulevard Sérurier), 75019 Paris"
Gambetta - Tourelles,0.0,0,Square du Docteur Variot,212,"160 avenue Gambetta, 75020 Paris"
Gambetta - Tourelles,0.0,0,Lopes,240,"110 rue Haxo, 75020 Paris"
Gambetta - Tourelles,0.0,0,Jardin Serge Gainsbourg,330,"9 avenue de la Porte des Lilas (Place Maquis du Vercors), 75019 Paris"
Gambetta - Tourelles,0.0,0,Mairie de Paris,393,"26 rue Paul Meurice, 75020 Paris"
Gambetta - Tourelles,0.0,0,DomusVi,512,"23 rue Raoul Wallenberg, 75019 Paris"
Gambetta - Tourelles,0.0,0,Hôpital Robert Debré,548,"48 boulevard Sérurier, Paris, 75019 Paris"
Gambetta - Tourelles,0.0,0,Électricité de France,653,"88 avenue Gambetta, 75020 Paris"
Gambetta - Tourelles,0.0,0,Ajmz Transport,683,"11 rue Henri Poincaré, 75020 Paris"
Place Eustache Deschamps,0.4,20,Jardin d'Arménie,290,"rue Gallieni, 94230 Cachan"
Place Eustache Deschamps,0.4,20,Gustave Roussy,837,"114 rue Edouard Vaillant, 94800 Villejuif"
Place Eustache Deschamps,0.4,20,Amazon Locker,846,"Esso Express (20 avenue Paul Vaillant Couturier), 94110 Arcueil"
Square des Amandiers,0.5,12,Square Elisa Borey,76,"3-7 rue Elisa Borey (rue des Amandiers), 75020 Paris"
Square des Amandiers,0.5,12,Captain Vegetal,189,"14 rue Soleillet, 75020 Paris"
Square des Amandiers,0.5,12,Ifsaig,233,"24-32 rue des Amandiers, 75020 Paris"
Square des Amandiers,0.5,12,Les Tontons Bringueurs,279,"1 rue Boyer (Rue de la Bidassoa), 75020 Paris"
Square des Amandiers,0.5,12,Paris Ménilmontant and Drive,279,"28-34 rue de Ménilmontant, 75020 Paris"
Square des Amandiers,0.5,12,Zagros,341,"58 Bis boulevard de Ménilmontant, 75020 Paris"
Square des Amandiers,0.5,12,Dératisation Pro,527,"3 boulevard de Belleville, 75011 Paris"
Square des Amandiers,0.5,12,SEO Secret,553,"76 rue de la Folie-Regnault, 75011 Paris"
Square des Amandiers,0.5,12,Ambulance Timing,559,"307 rue de Belleville, 75019 Paris"
Square des Amandiers,0.5,12,Commissariat Central de Police,608,"3 rue des Gâtines, 75020 Paris"
LCL Campus - Place Oscar Niemeyer,0.2702702702702703,37,Cantine Digitale Ideel Garden,955,"66 rue Guy Môquet, 94800 Villejuif"
LCL Campus - Place Oscar Niemeyer,0.2702702702702703,37,Le Corre Marie,974,"28 rue Marcel Grosmenil, 94800 Villejuif"
Général De Gaulle - Vivien,0.0,22,COCO&freddy,475,"80 avenue du Général de Gaulle, 94160 Saint Mandé"
Général De Gaulle - Vivien,0.0,22,Parcours Sportif Daumesnil,504,"1 allée des Lapins, 75012 Paris"
Général De Gaulle - Vivien,0.0,22,Club des Nageurs de Paris,805,"34 boulevard Carnot, 75012 Paris"
Général De Gaulle - Vivien,0.0,22,Fontaine de la Porte Dorée,816,"3 place Edouard Renard, 75012 Paris"
Général De Gaulle - Vivien,0.0,22,Police Municipale de Saint-Mandé,832,"2 avenue de Liège, 94160"
Général De Gaulle - Vivien,0.0,22,Pharmacie de la Mairie,896,"avenue du Général de Gaulle 21, 94160 Saint Mandé"
Général De Gaulle - Vivien,0.0,22,Bois de Vincennes,1654,"293 avenue Dausmenil, 75012 Paris"
Bercy - Traversiére,0.0344827586206896,29,Hôtel Bel Oranger Paris,93,"9 rue d'Austerlitz, 75012 Paris"
Bercy - Traversiére,0.0344827586206896,29,Rue Crémieux,106,"23-25 rue Crémieux (Rue de Lyon), 75012 Paris"
Bercy - Traversiére,0.0344827586206896,29,La Consigne,118,"2 rue de Lyon (Boulevard Diderot), 75012 Paris"
Bercy - Traversiére,0.0344827586206896,29,Electricien,247,"9 rue Parrot, 75012 Paris"
Bercy - Traversiére,0.0344827586206896,29,Électricité de France,247,"193 rue de Bercy, 75012 Paris"
Bercy - Traversiére,0.0344827586206896,29,La Seine,347,"Pont d'Austerlitz, 75013 Paris"
